0.6931471805599252	0.6931471805599252	0.6931471805599252
0.6931322248509677	0.7449075711336699	1.3239357983962963
0.6931172699976358	0.7531153992253317	1.2680840307908174
0.6931023159994438	0.7424155183088418	1.2092613862229682
0.6930873628558858	0.7287691692474374	1.1541823976876182
0.693072410566467	0.7150769790588102	1.1025951304891726
0.6930574591306825	0.7018026040868693	1.0542344307722988
0.6930425085480384	0.689003058340065	1.0088548988862673
0.6930275588180328	0.6766691480758946	0.9662291330519676
0.6930126099401778	0.6647814968256692	0.9261468688206003
0.6929976619139768	0.6533197584107302	0.8884144261589387
0.6929827147389416	0.6422641400690042	0.8528540662800499
0.6929677684145797	0.6315956551790283	0.8193031578759558
0.6929528229404064	0.621296160621373	0.7876131932435778
0.6929378783159345	0.6113483533197679	0.7576487263513392
0.6929229345406798	0.6017357556494257	0.7292862923089815
0.692907991614159	0.5924426954517156	0.7024133481961731
0.6928930495358944	0.5834542823621269	0.6769272604728901
0.692878108305404	0.5747563814121166	0.6527343544957236
0.6928631679222116	0.5663355846611877	0.629749034990953
0.6928482283858369	0.55817918150179	0.6078929813907347
0.6928332896958114	0.550275128184243	0.5870944182240657
0.6928183518516597	0.5426120170215392	0.5672874580914382
0.692803414852913	0.5351790456542229	0.548411513002279
0.6927884786990968	0.527965986683866	0.5304107688473115
0.6927735433897478	0.5209631579205793	0.5132337173310688
0.6927586089243983	0.5141613934349326	0.4968327396352933
0.6927436753025846	0.5075520155575629	0.4811637362856581
0.6927287425238419	0.5011268079298041	0.46618579804918275
0.6927138105877124	0.4948779896753701	0.45186091312447985
0.6926988794937308	0.4887981907354455	0.4381537063514901
0.6926839492414418	0.4828804283872587	0.425031206629065
0.692669019830388	0.4771180849480166	0.4124626391677455
0.6926540912601155	0.4715048866518696	0.4004192396100092
0.6926391635301717	0.46603488367652196	0.38887408741645707
0.6926242366401003	0.46070243128761207	0.37780195624233637
0.6926093105894547	0.45550217206287935	0.3671791793161827
0.6925943853777832	0.4504290191537214	0.35698352808381206
0.6925794610046406	0.44547814053892276	0.3471941025998596
0.69256453746958	0.4406449442235843	0.3377912323393057
0.6925496147721553	0.4359250643357074	0.3287563862664013
0.6925346929119267	0.43131434807279323	0.3200720911415808
0.6925197718884519	0.4268088434515406	0.3117218571711158
0.6925048517012886	0.4224047878147779	0.3036901102122473
0.6924899323500027	0.41809859705116387	0.2959621298404628
0.6924750138341541	0.41388685548484794	0.28852399266750806
0.6924600961533081	0.4097663063940824	0.28136252037020476
0.6924451793070312	0.4057338431197103	0.2744652319527609
0.6924302632948897	0.4017865007263528	0.2678202998200003
0.6924153481164549	0.39792144818118563	0.26141650928705523
0.6924004337712966	0.3941359810170589	0.25524322119326004
0.6923855202589843	0.39042751444871904	0.24929033732509823
0.6923706075790967	0.3867935769126977	0.24354826838570318
0.6923556957312019	0.38323180400329715	0.23800790427719723
0.6923407847148804	0.3797399327787667	0.23266058648745078
0.6923258745297101	0.3763157964134862	0.2274980823952096
0.6923109651752682	0.372957319173468	0.22251256132725458
0.6922960566511365	0.36966251169405245	0.21769657221864308
0.6922811489568981	0.3664294665399881	0.21304302274247458
0.6922662420921323	0.36325635402949363	0.20854515978921534
0.6922513360564285	0.36014141830507235	0.2041965511876259
0.692236430849372	0.3570829736350335	0.19999106857001445
